"Time","41460.mode"
2018-12-26 03:00:00,15739428
2018-12-27 03:00:00,15825386
2018-12-28 03:00:00,15916881
2018-12-29 03:00:00,16016253
2018-12-30 03:00:00,16089029
2018-12-31 03:00:00,16177260
2019-01-01 03:00:00,16263874
2019-01-02 03:00:00,16347283
2019-01-03 03:00:00,16475347
2019-01-04 03:00:00,16519462
2019-01-05 03:00:00,16653037
2019-01-06 03:00:00,16739471
2019-01-07 03:00:00,16777687
2019-01-08 03:00:00,16882598
2019-01-09 03:00:00,16929949
2019-01-10 03:00:00,17048849
2019-01-11 03:00:00,17134924
2019-01-12 03:00:00,17221058
2019-01-13 03:00:00,17284281
2019-01-14 03:00:00,17385869
2019-01-15 03:00:00,17471944
2019-01-16 03:00:00,17605280
2019-01-17 03:00:00,17644093
2019-01-18 03:00:00,17777459
2019-01-19 03:00:00,17816274
2019-01-20 03:00:00,17909507
2019-01-21 03:00:00,17977012
2019-01-22 03:00:00,18093306
2019-01-23 03:00:00,18145148
2019-01-24 03:00:00,18231163
2019-01-25 03:00:00,18332811
2019-01-26 03:00:00,18407595
2019-01-27 03:00:00,18523589
2019-02-04 03:00:00,19232883
2019-02-05 03:00:00,19342768
2019-02-06 03:00:00,19356635
2019-02-07 03:00:00,19448212
2019-02-08 03:00:00,19527698
2019-02-09 03:00:00,19671247
2019-02-10 03:00:00,19772836
2019-02-11 03:00:00,19801468
2019-02-12 03:00:00,19872118
2019-02-13 03:00:00,19973916
2019-02-14 03:00:00,20065681
2019-02-15 03:00:00,5049
2019-02-16 03:00:00,28073
2019-02-17 03:00:00,120769
2019-02-18 03:00:00,185141
2019-02-19 03:00:00,271217
2019-02-21 03:00:00,471399
2019-02-22 03:00:00,550048
2019-02-23 03:00:00,636003
2019-02-24 03:00:00,716626
2019-02-25 03:00:00,802731
2019-02-26 03:00:00,907045
2019-02-27 03:00:00,962899
2019-02-28 03:00:00,1050501
2019-03-01 03:00:00,1194020
2019-03-02 03:00:00,1222830
2019-03-03 03:00:00,1303156
2019-03-11 03:00:00,624890
2019-03-12 03:00:00,735162
2019-03-13 03:00:00,786946
2019-03-14 03:00:00,936033
2019-03-15 03:00:00,980509
2019-03-16 03:00:00,1118215
2019-03-17 03:00:00,1159696
2019-03-18 03:00:00,1238642
2019-03-19 03:00:00,1319235
2019-03-20 03:00:00,1389526
2019-03-21 03:00:00,1515225
2019-03-22 03:00:00,1577281
2019-03-23 03:00:00,1668777
2019-03-24 03:00:00,1760751
2019-03-25 03:00:00,1841105
2019-03-26 03:00:00,1921609
2019-03-27 03:00:00,2019094
